episode_seed,i,channel,sources,tool,amount_eur,payee,payee_unknown,cap,n_methods,ttl_s,issuer_on_list,tamper_detail,yA,A_deny_reason,yB,B_mandate,B_execution,B_sole_control,B_legal_effect,B_diag,split,fA_tool_code,fA_log10_amount,fA_payee_unknown,fA_n_methods_allowed,fA_log10_cap,fA_headroom_frac,fA_method_in_scope,fA_expiry_margin_s,fA_issuer_on_list,fB_tool_code,fB_log10_amount,fB_payee_unknown,fB_headroom_frac,fB_expiry_margin_s,fB_issuer_on_list,fB_n_package_fields,fB_nonce_match,fB_ear_nonce_match
20260727,175,expired_mandate,demo-attacks:4-expired-mandate,refund_invoice,265.46,acme,0,2000.0,2,-537.08,1,,1,mandate invalid: Signature has expired,1,False,True,True,True,mandate-or-binding-invalid,eval,1.0,2.423999090057728,0.0,2.0,3.3010299956639813,0.86727,1.0,-537.0800566253643,1.0,1.0,2.423999090057728,0.0,0.86727,-537.0800566253643,1.0,9.0,1.0,1.0
20260727,176,clean,"baseline (happy path, demo aaa_demo.py M1)",wire_transfer,259.71,umbrella,0,20000.0,3,580.23,1,,0,,0,True,True,True,True,,train,2.0,2.414488672236952,0.0,3.0,4.301029995663981,0.9870145,1.0,580.2330747175057,1.0,2.0,2.414488672236952,0.0,0.9870145,580.2330747175057,1.0,9.0,1.0,1.0
20260727,177,clean,"baseline (happy path, demo aaa_demo.py M1)",wire_transfer,668.77,globex,0,2000.0,2,476.7,1,,0,,0,True,True,True,True,,eval,2.0,2.8252767830812595,0.0,2.0,3.3010299956639813,0.665615,1.0,476.70165947614146,1.0,2.0,2.8252767830812595,0.0,0.665615,476.70165947614146,1.0,9.0,1.0,1.0
20260727,178,clean,"baseline (happy path, demo aaa_demo.py M1)",wire_transfer,49.74,acme,0,500.0,3,147.97,1,,0,,0,True,True,True,True,,train,2.0,1.6967057809339172,0.0,3.0,2.6989700043360187,0.90052,1.0,147.96724518201324,1.0,2.0,1.6967057809339172,0.0,0.90052,147.96724518201324,1.0,9.0,1.0,1.0
20260727,179,clean,"baseline (happy path, demo aaa_demo.py M1)",update_ledger,670.53,initech,0,5000.0,3,347.38,1,,0,,0,True,True,True,True,,eval,3.0,2.826418213273364,0.0,3.0,3.6989700043360187,0.865894,1.0,347.38371410228126,1.0,3.0,2.826418213273364,0.0,0.865894,347.38371410228126,1.0,9.0,1.0,1.0
20260727,180,clean,"baseline (happy path, demo aaa_demo.py M1)",wire_transfer,8.72,globex,0,500.0,2,351.76,1,,0,,0,True,True,True,True,,train,2.0,0.9405164849325672,0.0,2.0,2.6989700043360187,0.98256,1.0,351.7593199398592,1.0,2.0,0.9405164849325672,0.0,0.98256,351.7593199398592,1.0,9.0,1.0,1.0
20260727,181,forged_credential_sig,mm-ablation:forged-altered-credential(L1); eatf-vec:bad-signature-classical,refund_invoice,1934.21,px-428,1,5000.0,2,283.92,1,,1,mandate invalid: Signature verification failed,1,False,True,True,True,mandate-or-binding-invalid,train,1.0,3.286503624291999,1.0,2.0,3.6989700043360187,0.613158,1.0,283.9238662751241,1.0,1.0,3.286503624291999,1.0,0.613158,283.9238662751241,1.0,9.0,1.0,1.0
20260727,182,clean,"baseline (happy path, demo aaa_demo.py M1)",wire_transfer,1507.26,acme,0,5000.0,1,334.07,1,,0,,0,True,True,True,True,,eval,2.0,3.1781881738977567,0.0,1.0,3.6989700043360187,0.698548,1.0,334.06977705497155,1.0,2.0,3.1781881738977567,0.0,0.698548,334.06977705497155,1.0,9.0,1.0,1.0
20260727,183,clean,"baseline (happy path, demo aaa_demo.py M1)",refund_invoice,1049.02,globex,0,5000.0,2,391.33,1,,0,,0,True,True,True,True,,eval,1.0,3.020783768276339,0.0,2.0,3.6989700043360187,0.790196,1.0,391.32729373013996,1.0,1.0,3.020783768276339,0.0,0.790196,391.32729373013996,1.0,9.0,1.0,1.0
20260727,184,wrong_holder_key,demo-attacks:5-wrong-holder-key,refund_invoice,407.18,acme,0,20000.0,1,37.73,1,,1,mandate invalid: Signature verification failed,1,False,True,True,True,mandate-or-binding-invalid,train,1.0,2.609786438034614,0.0,1.0,4.301029995663981,0.979641,1.0,37.72722270938449,1.0,1.0,2.609786438034614,0.0,0.979641,37.72722270938449,1.0,9.0,1.0,1.0
20260727,185,dtbs_field_tamper,demo-m2:binding-tamper-fuzz(7 fields); eatf-vec:tampered-metadata; eatf-vec:tampered-overt-receipt,pay_invoice,271.26,px-567,1,2000.0,2,366.58,1,dtbs:action_hash,0,,1,True,True,False,True,seal-invalid,eval,0.0,2.433385757417938,1.0,2.0,3.3010299956639813,0.86437,1.0,366.58185669320574,1.0,0.0,2.433385757417938,1.0,0.86437,366.58185669320574,1.0,9.0,1.0,1.0
20260727,186,clean,"baseline (happy path, demo aaa_demo.py M1)",pay_invoice,253.12,globex,0,20000.0,2,478.74,1,,0,,0,True,True,True,True,,train,0.0,2.4033264618175827,0.0,2.0,4.301029995663981,0.987344,1.0,478.7418716872789,1.0,0.0,2.4033264618175827,0.0,0.987344,478.7418716872789,1.0,9.0,1.0,1.0
20260727,187,tampered_ear,demo-attacks:7-tampered-EAR; eatf-vec:tampered-canonical-bin,pay_invoice,555.85,umbrella,0,2000.0,3,112.59,1,ear:outcome_sha256,0,,1,True,False,True,True,content-mutated,train,0.0,2.744957609996986,0.0,3.0,3.3010299956639813,0.722075,1.0,112.59339652867111,1.0,0.0,2.744957609996986,0.0,0.722075,112.59339652867111,1.0,9.0,1.0,1.0
20260727,188,expired_mandate,demo-attacks:4-expired-mandate,refund_invoice,242.84,globex,0,20000.0,2,-446.67,1,,1,mandate invalid: Signature has expired,1,False,True,True,True,mandate-or-binding-invalid,train,1.0,2.3853202242009113,0.0,2.0,4.301029995663981,0.987858,1.0,-446.6701549483216,1.0,1.0,2.3853202242009113,0.0,0.987858,-446.6701549483216,1.0,9.0,1.0,1.0
20260727,189,untrusted_issuer,eatf-vec:untrusted-issuer; mm-ablation:issuer-not-on-trusted-list(L3),update_ledger,16069.6,acme,0,20000.0,2,106.72,0,,1,issuer not on trusted list,1,False,True,True,True,mandate-or-binding-invalid,eval,3.0,4.206005066560805,0.0,2.0,4.301029995663981,0.19651999999999997,1.0,106.71918777548584,0.0,3.0,4.206005066560805,0.0,0.19651999999999997,106.71918777548584,0.0,9.0,1.0,1.0
20260727,190,clean,"baseline (happy path, demo aaa_demo.py M1)",refund_invoice,830.11,umbrella,0,2000.0,2,199.95,1,,0,,0,True,True,True,True,,train,1.0,2.9191356456623976,0.0,2.0,3.3010299956639813,0.5849449999999999,1.0,199.9479986409051,1.0,1.0,2.9191356456623976,0.0,0.5849449999999999,199.9479986409051,1.0,9.0,1.0,1.0
20260727,191,clean,"baseline (happy path, demo aaa_demo.py M1)",update_ledger,6.93,px-033,1,500.0,3,209.66,1,,0,,0,True,True,True,True,,train,3.0,0.8407332346118067,1.0,3.0,2.6989700043360187,0.98614,1.0,209.65555280983,1.0,3.0,0.8407332346118067,1.0,0.98614,209.65555280983,1.0,9.0,1.0,1.0
20260727,192,stale_attestation,mm-ablation:replayed-stale-attestation(L2),refund_invoice,3145.67,umbrella,0,20000.0,1,197.76,1,,1,execution not affirming,1,True,False,True,True,content-mutated,train,1.0,3.497713160532599,0.0,1.0,4.301029995663981,0.8427165000000001,1.0,197.75893701302098,1.0,1.0,3.497713160532599,0.0,0.8427165000000001,197.75893701302098,1.0,9.0,1.0,0.0
20260727,193,wrong_holder_key,demo-attacks:5-wrong-holder-key,pay_invoice,515.75,px-130,1,20000.0,2,512.78,1,,1,mandate invalid: Signature verification failed,1,False,True,True,True,mandate-or-binding-invalid,eval,0.0,2.712439236645189,1.0,2.0,4.301029995663981,0.9742125,1.0,512.7807009970675,1.0,0.0,2.712439236645189,1.0,0.9742125,512.7807009970675,1.0,9.0,1.0,1.0
20260727,194,untrusted_issuer,eatf-vec:untrusted-issuer; mm-ablation:issuer-not-on-trusted-list(L3),wire_transfer,36.91,initech,0,500.0,1,359.24,0,,1,issuer not on trusted list,1,False,True,True,True,mandate-or-binding-invalid,train,2.0,1.567144045195657,0.0,1.0,2.6989700043360187,0.9261800000000001,1.0,359.2418250647281,0.0,2.0,1.567144045195657,0.0,0.9261800000000001,359.2418250647281,0.0,9.0,1.0,1.0
20260727,195,over_scope_amount,mm-ablation:over-limit-payment(L4); demo-attacks:2-out-of-scope,update_ledger,5801.66,umbrella,0,2000.0,2,577.64,1,,1,action out of scope,0,True,True,True,True,,train,3.0,3.7635522738547023,0.0,2.0,3.3010299956639813,-1.90083,1.0,577.6412140370862,1.0,3.0,3.7635522738547023,0.0,-1.90083,577.6412140370862,1.0,9.0,1.0,1.0
20260727,196,over_scope_amount,mm-ablation:over-limit-payment(L4); demo-attacks:2-out-of-scope,wire_transfer,15737.16,px-792,1,5000.0,3,537.01,1,,1,action out of scope,0,True,True,True,True,,train,2.0,4.196926360322023,1.0,3.0,3.6989700043360187,-2.147432,1.0,537.009246299814,1.0,2.0,4.196926360322023,1.0,-2.147432,537.009246299814,1.0,9.0,1.0,1.0
20260727,197,clean,"baseline (happy path, demo aaa_demo.py M1)",update_ledger,50.88,acme,0,5000.0,2,386.9,1,,0,,0,True,True,True,True,,train,3.0,1.7065471026403576,0.0,2.0,3.6989700043360187,0.9898239999999999,1.0,386.8953929612288,1.0,3.0,1.7065471026403576,0.0,0.9898239999999999,386.8953929612288,1.0,9.0,1.0,1.0
20260727,198,clean,"baseline (happy path, demo aaa_demo.py M1)",update_ledger,38.12,umbrella,0,2000.0,2,364.15,1,,0,,0,True,True,True,True,,train,3.0,1.5811528919662887,0.0,2.0,3.3010299956639813,0.98094,1.0,364.15401727727027,1.0,3.0,1.5811528919662887,0.0,0.98094,364.15401727727027,1.0,9.0,1.0,1.0
20260727,199,clean,"baseline (happy path, demo aaa_demo.py M1)",wire_transfer,182.41,px-757,1,2000.0,3,325.91,1,,0,,0,True,True,True,True,,eval,2.0,2.261048643344225,1.0,3.0,3.3010299956639813,0.9087949999999999,1.0,325.91391679611377,1.0,2.0,2.261048643344225,1.0,0.9087949999999999,325.91391679611377,1.0,9.0,1.0,1.0
20260727,200,expired_mandate,demo-attacks:4-expired-mandate,pay_invoice,369.69,acme,0,5000.0,1,-359.58,1,,1,mandate invalid: Signature has expired,1,False,True,True,True,mandate-or-binding-invalid,train,0.0,2.567837703200761,0.0,1.0,3.6989700043360187,0.926062,1.0,-359.5776754809614,1.0,0.0,2.567837703200761,0.0,0.926062,-359.5776754809614,1.0,9.0,1.0,1.0
20260727,201,expired_mandate,demo-attacks:4-expired-mandate,update_ledger,5.15,initech,0,500.0,1,-199.82,1,,1,mandate invalid: Signature has expired,1,False,True,True,True,mandate-or-binding-invalid,train,3.0,0.711807229041191,0.0,1.0,2.6989700043360187,0.9897,1.0,-199.8221616089263,1.0,3.0,0.711807229041191,0.0,0.9897,-199.8221616089263,1.0,9.0,1.0,1.0
20260727,202,clean,"baseline (happy path, demo aaa_demo.py M1)",pay_invoice,91.78,acme,0,5000.0,3,49.43,1,,0,,0,True,True,True,True,,train,0.0,1.9627480533586406,0.0,3.0,3.6989700043360187,0.9816440000000001,1.0,49.430453136408104,1.0,0.0,1.9627480533586406,0.0,0.9816440000000001,49.430453136408104,1.0,9.0,1.0,1.0
20260727,203,clean,"baseline (happy path, demo aaa_demo.py M1)",update_ledger,636.25,acme,0,5000.0,2,529.74,1,,0,,0,True,True,True,True,,eval,3.0,2.803627795344815,0.0,2.0,3.6989700043360187,0.87275,1.0,529.740279696686,1.0,3.0,2.803627795344815,0.0,0.87275,529.740279696686,1.0,9.0,1.0,1.0
20260727,204,clean,"baseline (happy path, demo aaa_demo.py M1)",wire_transfer,277.46,acme,0,5000.0,2,144.78,1,,0,,0,True,True,True,True,,train,2.0,2.4432003819400765,0.0,2.0,3.6989700043360187,0.944508,1.0,144.784822264554,1.0,2.0,2.4432003819400765,0.0,0.944508,144.784822264554,1.0,9.0,1.0,1.0
20260727,205,clean,"baseline (happy path, demo aaa_demo.py M1)",refund_invoice,213.59,acme,0,5000.0,2,339.41,1,,0,,0,True,True,True,True,,train,1.0,2.3295809157418983,0.0,2.0,3.6989700043360187,0.957282,1.0,339.40807500462364,1.0,1.0,2.3295809157418983,0.0,0.957282,339.40807500462364,1.0,9.0,1.0,1.0
20260727,206,wrong_holder_key,demo-attacks:5-wrong-holder-key,wire_transfer,63.76,acme,0,2000.0,1,483.08,1,,1,mandate invalid: Signature verification failed,1,False,True,True,True,mandate-or-binding-invalid,eval,2.0,1.804548308388056,0.0,1.0,3.3010299956639813,0.96812,1.0,483.0841864702504,1.0,2.0,1.804548308388056,0.0,0.96812,483.0841864702504,1.0,9.0,1.0,1.0
20260727,207,clean,"baseline (happy path, demo aaa_demo.py M1)",pay_invoice,1026.69,umbrella,0,5000.0,2,33.68,1,,0,,0,True,True,True,True,,train,0.0,3.011439331997755,0.0,2.0,3.6989700043360187,0.794662,1.0,33.68290516717308,1.0,0.0,3.011439331997755,0.0,0.794662,33.68290516717308,1.0,9.0,1.0,1.0
20260727,208,clean,"baseline (happy path, demo aaa_demo.py M1)",refund_invoice,7.46,px-811,1,500.0,1,419.03,1,,0,,0,True,True,True,True,,train,1.0,0.8727388274726688,1.0,1.0,2.6989700043360187,0.9850800000000001,1.0,419.0326212921797,1.0,1.0,0.8727388274726688,1.0,0.9850800000000001,419.0326212921797,1.0,9.0,1.0,1.0
20260727,209,over_scope_amount,mm-ablation:over-limit-payment(L4); demo-attacks:2-out-of-scope,wire_transfer,6952.13,acme,0,5000.0,1,335.59,1,,1,action out of scope,0,True,True,True,True,,eval,2.0,3.842117884521562,0.0,1.0,3.6989700043360187,-0.390426,1.0,335.59068599964024,1.0,2.0,3.842117884521562,0.0,-0.390426,335.59068599964024,1.0,9.0,1.0,1.0
20260727,210,untrusted_sam,demo-attacks:8-untrusted-SAM; eatf-vec:untrusted-issuer (sealer analogue),refund_invoice,33.55,globex,0,500.0,3,544.97,1,,0,,1,True,True,True,False,sealer-not-listed,train,1.0,1.5256925245050108,0.0,3.0,2.6989700043360187,0.9329,1.0,544.9727594035669,1.0,1.0,1.5256925245050108,0.0,0.9329,544.9727594035669,1.0,9.0,1.0,1.0
20260727,211,clean,"baseline (happy path, demo aaa_demo.py M1)",wire_transfer,272.44,acme,0,5000.0,3,335.28,1,,0,,0,True,True,True,True,,eval,2.0,2.4352708716105713,0.0,3.0,3.6989700043360187,0.9455120000000001,1.0,335.2848465076497,1.0,2.0,2.4352708716105713,0.0,0.9455120000000001,335.2848465076497,1.0,9.0,1.0,1.0
20260727,212,clean,"baseline (happy path, demo aaa_demo.py M1)",update_ledger,37.45,umbrella,0,500.0,1,345.13,1,,0,,0,True,True,True,True,,eval,3.0,1.5734518220354854,0.0,1.0,2.6989700043360187,0.9251,1.0,345.129460597256,1.0,3.0,1.5734518220354854,0.0,0.9251,345.129460597256,1.0,9.0,1.0,1.0
20260727,213,nonce_replay_same,"demo-attacks:3-nonce-replay (same-session variant, gate check 5)",update_ledger,19.05,acme,0,500.0,1,437.62,1,,1,nonce replay,0,True,True,True,True,,train,3.0,1.2798949800116382,0.0,1.0,2.6989700043360187,0.9619,1.0,437.6209571785245,1.0,3.0,1.2798949800116382,0.0,0.9619,437.6209571785245,1.0,9.0,1.0,1.0
20260727,214,clean,"baseline (happy path, demo aaa_demo.py M1)",refund_invoice,56.85,initech,0,2000.0,2,565.7,1,,0,,0,True,True,True,True,,train,1.0,1.7547304690237535,0.0,2.0,3.3010299956639813,0.9715750000000001,1.0,565.6975643173206,1.0,1.0,1.7547304690237535,0.0,0.9715750000000001,565.6975643173206,1.0,9.0,1.0,1.0
20260727,215,outcome_mutation,eatf-vec:tampered-canonical-bin (content mutated after sealing),wire_transfer,13.76,umbrella,0,500.0,2,544.87,1,outcome:amount_eur,0,,1,True,False,True,True,content-mutated,train,2.0,1.1386184338994925,0.0,2.0,2.6989700043360187,0.97248,1.0,544.8657616186873,1.0,2.0,1.1386184338994925,0.0,0.97248,544.8657616186873,1.0,9.0,1.0,1.0
20260727,216,expired_mandate,demo-attacks:4-expired-mandate,update_ledger,720.64,initech,0,20000.0,1,-599.49,1,,1,mandate invalid: Signature has expired,1,False,True,True,True,mandate-or-binding-invalid,train,3.0,2.8577183644992146,0.0,1.0,4.301029995663981,0.963968,1.0,-599.4909016854241,1.0,3.0,2.8577183644992146,0.0,0.963968,-599.4909016854241,1.0,9.0,1.0,1.0
20260727,217,untrusted_issuer,eatf-vec:untrusted-issuer; mm-ablation:issuer-not-on-trusted-list(L3),wire_transfer,379.97,initech,0,2000.0,3,436.38,0,,1,issuer not on trusted list,1,False,True,True,True,mandate-or-binding-invalid,train,2.0,2.579749308856862,0.0,3.0,3.3010299956639813,0.810015,1.0,436.37911856645235,0.0,2.0,2.579749308856862,0.0,0.810015,436.37911856645235,0.0,9.0,1.0,1.0
20260727,218,clean,"baseline (happy path, demo aaa_demo.py M1)",pay_invoice,1969.14,globex,0,5000.0,1,382.31,1,,0,,0,True,True,True,True,,train,0.0,3.294276594282365,0.0,1.0,3.6989700043360187,0.6061719999999999,1.0,382.3100001903787,1.0,0.0,3.294276594282365,0.0,0.6061719999999999,382.3100001903787,1.0,9.0,1.0,1.0
20260727,219,over_scope_amount,mm-ablation:over-limit-payment(L4); demo-attacks:2-out-of-scope,refund_invoice,7338.28,globex,0,5000.0,3,442.01,1,,1,action out of scope,0,True,True,True,True,,train,1.0,3.865594278711148,0.0,3.0,3.6989700043360187,-0.46765599999999996,1.0,442.00989618454867,1.0,1.0,3.865594278711148,0.0,-0.46765599999999996,442.00989618454867,1.0,9.0,1.0,1.0
20260727,220,clean,"baseline (happy path, demo aaa_demo.py M1)",pay_invoice,1593.75,px-112,1,20000.0,1,254.91,1,,0,,0,True,True,True,True,,train,0.0,3.2024201977780304,1.0,1.0,4.301029995663981,0.9203125,1.0,254.908987059285,1.0,0.0,3.2024201977780304,1.0,0.9203125,254.908987059285,1.0,9.0,1.0,1.0
20260727,221,method_not_allowed,mm-ablation:prompt-injected-wire-transfer(L4),refund_invoice,177.94,globex,0,2000.0,2,200.75,1,,1,action out of scope,0,True,True,True,True,,train,1.0,2.2502735862322463,0.0,2.0,3.3010299956639813,0.91103,0.0,200.7466100545079,1.0,1.0,2.2502735862322463,0.0,0.91103,200.7466100545079,1.0,9.0,1.0,1.0
20260727,222,clean,"baseline (happy path, demo aaa_demo.py M1)",pay_invoice,51.13,initech,0,5000.0,1,129.92,1,,0,,0,True,True,True,True,,train,0.0,1.708675792726537,0.0,1.0,3.6989700043360187,0.9897739999999999,1.0,129.9176415303471,1.0,0.0,1.708675792726537,0.0,0.9897739999999999,129.9176415303471,1.0,9.0,1.0,1.0
20260727,223,expired_mandate,demo-attacks:4-expired-mandate,update_ledger,6005.68,acme,0,20000.0,3,-583.24,1,,1,mandate invalid: Signature has expired,1,False,True,True,True,mandate-or-binding-invalid,train,3.0,3.7785621880133755,0.0,3.0,4.301029995663981,0.699716,1.0,-583.2356836914954,1.0,3.0,3.7785621880133755,0.0,0.699716,-583.2356836914954,1.0,9.0,1.0,1.0
20260727,224,clean,"baseline (happy path, demo aaa_demo.py M1)",pay_invoice,141.47,initech,0,5000.0,1,578.59,1,,0,,0,True,True,True,True,,train,0.0,2.1506643535295606,0.0,1.0,3.6989700043360187,0.971706,1.0,578.5914674221591,1.0,0.0,2.1506643535295606,0.0,0.971706,578.5914674221591,1.0,9.0,1.0,1.0
20260727,225,clean,"baseline (happy path, demo aaa_demo.py M1)",update_ledger,395.41,acme,0,2000.0,3,245.69,1,,0,,0,True,True,True,True,,train,3.0,2.597047648513065,0.0,3.0,3.3010299956639813,0.802295,1.0,245.6933994515312,1.0,3.0,2.597047648513065,0.0,0.802295,245.6933994515312,1.0,9.0,1.0,1.0
20260727,226,method_not_allowed,mm-ablation:prompt-injected-wire-transfer(L4),wire_transfer,2937.38,px-046,1,5000.0,2,249.5,1,,1,action out of scope,0,True,True,True,True,,eval,2.0,3.4679601335258043,1.0,2.0,3.6989700043360187,0.412524,0.0,249.49553920756907,1.0,2.0,3.4679601335258043,1.0,0.412524,249.49553920756907,1.0,9.0,1.0,1.0
20260727,227,over_scope_amount,mm-ablation:over-limit-payment(L4); demo-attacks:2-out-of-scope,pay_invoice,9645.87,initech,0,5000.0,1,352.31,1,,1,action out of scope,0,True,True,True,True,,train,0.0,3.98434140452106,0.0,1.0,3.6989700043360187,-0.9291740000000002,1.0,352.31139755361,1.0,0.0,3.98434140452106,0.0,-0.9291740000000002,352.31139755361,1.0,9.0,1.0,1.0
20260727,228,clean,"baseline (happy path, demo aaa_demo.py M1)",pay_invoice,75.49,globex,0,500.0,2,214.03,1,,0,,0,True,True,True,True,,train,0.0,1.877889425371484,0.0,2.0,2.6989700043360187,0.84902,1.0,214.03114065254786,1.0,0.0,1.877889425371484,0.0,0.84902,214.03114065254786,1.0,9.0,1.0,1.0
20260727,229,clean,"baseline (happy path, demo aaa_demo.py M1)",wire_transfer,34.85,umbrella,0,2000.0,1,525.16,1,,0,,0,True,True,True,True,,eval,2.0,1.5422027824340283,0.0,1.0,3.3010299956639813,0.9825750000000001,1.0,525.1589907627882,1.0,2.0,1.5422027824340283,0.0,0.9825750000000001,525.1589907627882,1.0,9.0,1.0,1.0
20260727,230,clean,"baseline (happy path, demo aaa_demo.py M1)",pay_invoice,115.47,globex,0,2000.0,1,556.5,1,,0,,0,True,True,True,True,,train,0.0,2.0624691658142535,0.0,1.0,3.3010299956639813,0.942265,1.0,556.5043821698896,1.0,0.0,2.0624691658142535,0.0,0.942265,556.5043821698896,1.0,9.0,1.0,1.0
20260727,231,dtbs_field_tamper,demo-m2:binding-tamper-fuzz(7 fields); eatf-vec:tampered-metadata; eatf-vec:tampered-overt-receipt,pay_invoice,614.15,acme,0,5000.0,1,563.81,1,dtbs:nonce,0,,1,True,True,False,True,seal-invalid,train,0.0,2.7882744561838897,0.0,1.0,3.6989700043360187,0.8771700000000001,1.0,563.8145815539351,1.0,0.0,2.7882744561838897,0.0,0.8771700000000001,563.8145815539351,1.0,9.0,0.0,1.0
20260727,232,clean,"baseline (happy path, demo aaa_demo.py M1)",pay_invoice,95.98,px-818,1,2000.0,1,507.01,1,,0,,0,True,True,True,True,,eval,0.0,1.9821807455964027,1.0,1.0,3.3010299956639813,0.95201,1.0,507.00599333898657,1.0,0.0,1.9821807455964027,1.0,0.95201,507.00599333898657,1.0,9.0,1.0,1.0
20260727,233,wrong_holder_key,demo-attacks:5-wrong-holder-key,wire_transfer,4884.68,globex,0,20000.0,1,391.3,1,,1,mandate invalid: Signature verification failed,1,False,True,True,True,mandate-or-binding-invalid,train,2.0,3.6888361179450118,0.0,1.0,4.301029995663981,0.7557659999999999,1.0,391.29884300536605,1.0,2.0,3.6888361179450118,0.0,0.7557659999999999,391.29884300536605,1.0,9.0,1.0,1.0
20260727,234,clean,"baseline (happy path, demo aaa_demo.py M1)",refund_invoice,424.48,globex,0,20000.0,2,428.72,1,,0,,0,True,True,True,True,,train,1.0,2.627857232638254,0.0,2.0,4.301029995663981,0.978776,1.0,428.7200542618377,1.0,1.0,2.627857232638254,0.0,0.978776,428.7200542618377,1.0,9.0,1.0,1.0
20260727,235,clean,"baseline (happy path, demo aaa_demo.py M1)",wire_transfer,23.28,umbrella,0,500.0,3,494.79,1,,0,,0,True,True,True,True,,eval,2.0,1.366982975977851,0.0,3.0,2.6989700043360187,0.9534400000000001,1.0,494.78760092643773,1.0,2.0,1.366982975977851,0.0,0.9534400000000001,494.78760092643773,1.0,9.0,1.0,1.0
20260727,236,clean,"baseline (happy path, demo aaa_demo.py M1)",update_ledger,11320.98,globex,0,20000.0,1,93.42,1,,0,,0,True,True,True,True,,train,3.0,4.053884023157053,0.0,1.0,4.301029995663981,0.43395100000000003,1.0,93.42197501401341,1.0,3.0,4.053884023157053,0.0,0.43395100000000003,93.42197501401341,1.0,9.0,1.0,1.0
20260727,237,forged_credential_sig,mm-ablation:forged-altered-credential(L1); eatf-vec:bad-signature-classical,wire_transfer,284.62,initech,0,5000.0,3,285.5,1,,1,mandate invalid: Signature verification failed,1,False,True,True,True,mandate-or-binding-invalid,eval,2.0,2.4542654143162768,0.0,3.0,3.6989700043360187,0.943076,1.0,285.5036144951945,1.0,2.0,2.4542654143162768,0.0,0.943076,285.5036144951945,1.0,9.0,1.0,1.0
20260727,238,missing_component,eatf-vec:missing-canonical-bin,update_ledger,194.02,acme,0,500.0,3,168.9,1,missing:attestation_digest,0,,1,,,,,malformed-package (KeyError),eval,3.0,2.2878465002495174,0.0,3.0,2.6989700043360187,0.6119600000000001,1.0,168.90099233552453,1.0,3.0,2.2878465002495174,0.0,0.6119600000000001,168.90099233552453,1.0,8.0,1.0,1.0
20260727,239,clean,"baseline (happy path, demo aaa_demo.py M1)",pay_invoice,1381.55,px-343,1,20000.0,3,280.86,1,,0,,0,True,True,True,True,,eval,0.0,3.140366607190387,1.0,3.0,4.301029995663981,0.9309225,1.0,280.8555747051563,1.0,0.0,3.140366607190387,1.0,0.9309225,280.8555747051563,1.0,9.0,1.0,1.0
20260727,240,clean,"baseline (happy path, demo aaa_demo.py M1)",wire_transfer,22.27,initech,0,2000.0,3,401.08,1,,0,,0,True,True,True,True,,train,2.0,1.347720217034038,0.0,3.0,3.3010299956639813,0.988865,1.0,401.07695431377067,1.0,2.0,1.347720217034038,0.0,0.988865,401.07695431377067,1.0,9.0,1.0,1.0
20260727,241,payee_swap_action_hash,mm-ablation:payee-swapped-after-approval(L4); demo-attacks:1-action-hash-mismatch; demo-m2:confused-deputy,pay_invoice,15949.61,px-472,1,20000.0,2,525.05,1,,1,action_hash mismatch,1,False,True,True,True,mandate-or-binding-invalid,train,0.0,4.202750068150648,1.0,2.0,4.301029995663981,0.20251949999999996,1.0,525.0488648029659,1.0,0.0,4.202750068150648,1.0,0.20251949999999996,525.0488648029659,1.0,9.0,1.0,1.0
20260727,242,clean,"baseline (happy path, demo aaa_demo.py M1)",pay_invoice,64.44,umbrella,0,2000.0,1,102.39,1,,0,,0,True,True,True,True,,train,0.0,1.8091555317471804,0.0,1.0,3.3010299956639813,0.96778,1.0,102.38561666063784,1.0,0.0,1.8091555317471804,0.0,0.96778,102.38561666063784,1.0,9.0,1.0,1.0
20260727,243,clean,"baseline (happy path, demo aaa_demo.py M1)",refund_invoice,625.49,umbrella,0,2000.0,3,238.93,1,,0,,0,True,True,True,True,,eval,1.0,2.796220370816753,0.0,3.0,3.3010299956639813,0.687255,1.0,238.9337419832004,1.0,1.0,2.796220370816753,0.0,0.687255,238.9337419832004,1.0,9.0,1.0,1.0
20260727,244,untrusted_issuer,eatf-vec:untrusted-issuer; mm-ablation:issuer-not-on-trusted-list(L3),update_ledger,68.67,globex,0,500.0,1,125.94,0,,1,issuer not on trusted list,1,False,True,True,True,mandate-or-binding-invalid,train,3.0,1.8367670473942053,0.0,1.0,2.6989700043360187,0.86266,1.0,125.93881023000242,0.0,3.0,1.8367670473942053,0.0,0.86266,125.93881023000242,0.0,9.0,1.0,1.0
20260727,245,clean,"baseline (happy path, demo aaa_demo.py M1)",refund_invoice,4143.76,acme,0,5000.0,3,560.24,1,,0,,0,True,True,True,True,,train,1.0,3.6173945938187315,0.0,3.0,3.6989700043360187,0.17124799999999996,1.0,560.2385286082393,1.0,1.0,3.6173945938187315,0.0,0.17124799999999996,560.2385286082393,1.0,9.0,1.0,1.0
20260727,246,clean,"baseline (happy path, demo aaa_demo.py M1)",refund_invoice,9.69,acme,0,500.0,1,571.77,1,,0,,0,True,True,True,True,,train,1.0,0.9863237770507653,0.0,1.0,2.6989700043360187,0.98062,1.0,571.7719452020245,1.0,1.0,0.9863237770507653,0.0,0.98062,571.7719452020245,1.0,9.0,1.0,1.0
